case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp
case_85,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-30 03:40:48.935471,2025-09-02 00:03:48.935471,2025-09-02 00:05:48.935471
case_67,Confirm Purchase Order,Esmeralda Clay,2025-08-29 18:00:48.935471,2025-09-02 00:07:48.935471,2025-09-02 00:21:48.935471
case_88,Amend Request for Quotation Requester Manager,Heinz Gutschmidt,2025-09-01 07:00:48.935471,2025-09-02 00:24:48.935471,2025-09-02 00:32:48.935471
case_98,Analyze Purchase Requisition,Heinz Gutschmidt,2025-09-01 06:44:48.935471,2025-09-02 00:46:48.935471,2025-09-02 00:50:48.935471
case_88,Analyze Request for Quotation,Karel de Groot,2025-09-02 00:32:48.935471,2025-09-02 01:05:48.935471,2025-09-02 01:32:48.935471
case_74,Create Purchase Order,Karel de Groot,2025-09-01 22:33:48.935471,2025-09-02 01:54:48.935471,2025-09-02 02:05:48.935471
case_57,Send invoice,Karen Clarens,2025-09-01 17:19:48.935471,2025-09-02 01:57:48.935471,2025-09-02 01:57:48.935471
case_57,Release Supplier's Invoice,Pedro Alvares,2025-09-02 01:57:48.935471,2025-09-02 02:03:48.935471,2025-09-02 02:09:48.935471
case_57,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-02 02:09:48.935471,2025-09-02 02:15:48.935471,2025-09-02 02:15:48.935471
case_85,Analyze Request for Quotation,Francois de Perrier,2025-09-02 00:05:48.935471,2025-09-02 02:20:48.935471,2025-09-02 02:46:48.935471
case_96,Analyze Request for Quotation,Magdalena Predutta,2025-09-01 10:03:48.935471,2025-09-02 03:12:48.935471,2025-09-02 03:34:48.935471
case_60,Release Purchase Order,Immanuel Karagianni,2025-09-01 22:48:48.935471,2025-09-02 04:05:48.935471,2025-09-02 04:05:48.935471
case_98,Create Request for Quotation Requester,Fjodor Kowalski,2025-09-02 00:50:48.935471,2025-09-02 04:10:48.935471,2025-09-02 04:19:48.935471
case_66,Create Purchase Order,Karel de Groot,2025-09-02 03:10:48.935471,2025-09-02 04:10:48.935471,2025-09-02 04:19:48.935471
case_95,Analyze Quotation comparison Map,Nico Ojenbeer,2025-09-02 03:28:48.935471,2025-09-02 04:18:48.935471,2025-09-02 04:29:48.935471
case_96,Amend Request for Quotation Requester,Kim Passa,2025-09-02 03:34:48.935471,2025-09-02 04:19:48.935471,2025-09-02 04:23:48.935471
case_57,Pay invoice,Pedro Alvares,2025-09-02 02:15:48.935471,2025-09-02 04:20:48.935471,2025-09-02 04:25:48.935471
case_91,Create Quotation comparison Map,Magdalena Predutta,2025-09-01 11:27:48.935471,2025-09-02 04:32:48.935471,2025-09-02 11:28:48.935471
case_95,Choose best option,Alberto Duport,2025-09-02 04:29:48.935471,2025-09-02 04:36:48.935471,2025-09-02 04:36:48.935471
case_85,Send Request for Quotation to Supplier,Francois de Perrier,2025-09-02 02:46:48.935471,2025-09-02 05:56:48.935471,2025-09-02 06:22:48.935471
case_67,Deliver Goods Services,Carmen Finacse,2025-09-02 00:21:48.935471,2025-09-02 06:10:48.935471,2025-09-03 03:50:48.935471
case_95,Settle conditions with supplier,Magdalena Predutta,2025-09-02 04:36:48.935471,2025-09-02 06:44:48.935471,2025-09-02 15:34:48.935471
case_71,Create Purchase Order,Karel de Groot,2025-08-31 08:26:48.935471,2025-09-02 06:48:48.935471,2025-09-02 06:54:48.935471
case_77,Create Purchase Order,Karel de Groot,2025-09-01 14:42:48.935471,2025-09-02 07:50:48.935471,2025-09-02 07:59:48.935471
case_87,Analyze Quotation comparison Map,Esmana Liubiata,2025-09-01 23:55:48.935471,2025-09-02 07:55:48.935471,2025-09-02 08:20:48.935471
case_62,Deliver Goods Services,Carmen Finacse,2025-09-01 18:51:48.935471,2025-09-02 08:24:48.935471,2025-09-03 08:58:48.935471
case_98,Analyze Request for Quotation,Karel de Groot,2025-09-02 04:19:48.935471,2025-09-02 09:40:48.935471,2025-09-02 10:07:48.935471
case_87,Choose best option,Christian Francois,2025-09-02 08:20:48.935471,2025-09-02 10:32:48.935471,2025-09-02 10:32:48.935471
case_75,Choose best option,Esmana Liubiata,2025-09-01 23:43:48.935471,2025-09-02 11:49:48.935471,2025-09-02 11:49:48.935471
case_91,Analyze Quotation comparison Map,Immanuel Karagianni,2025-09-02 11:28:48.935471,2025-09-02 13:16:48.935471,2025-09-02 14:00:48.935471
case_75,Settle conditions with supplier,Magdalena Predutta,2025-09-02 11:49:48.935471,2025-09-02 13:51:48.935471,2025-09-02 21:23:48.935471
case_87,Settle conditions with supplier,Karel de Groot,2025-09-02 10:32:48.935471,2025-09-02 14:19:48.935471,2025-09-02 20:46:48.935471
case_63,Create Quotation comparison Map,Magdalena Predutta,2025-09-01 21:01:48.935471,2025-09-02 14:25:48.935471,2025-09-02 20:07:48.935471
case_76,Create Quotation comparison Map,Magdalena Predutta,2025-08-31 03:43:48.935471,2025-09-02 14:31:48.935471,2025-09-02 15:45:48.935471
case_91,Choose best option,Fjodor Kowalski,2025-09-02 14:00:48.935471,2025-09-02 15:47:48.935471,2025-09-02 15:47:48.935471
case_60,Approve Purchase Order for payment,Francois de Perrier,2025-09-02 04:05:48.935471,2025-09-02 21:07:48.935471,2025-09-02 21:07:48.935471
case_46,Send invoice,Sean Manney,2025-09-01 14:41:48.935471,2025-09-02 21:36:48.935471,2025-09-02 21:36:48.935471
case_64,Approve Purchase Order for payment,Magdalena Predutta,2025-09-02 00:03:48.935471,2025-09-02 22:46:48.935471,2025-09-02 22:46:48.935471
case_63,Analyze Quotation comparison Map,Christian Francois,2025-09-02 20:07:48.935471,2025-09-02 22:48:48.935471,2025-09-02 22:54:48.935471
case_56,Create Purchase Order,Magdalena Predutta,2025-09-01 07:19:48.935471,2025-09-02 23:06:48.935471,2025-09-02 23:17:48.935471
case_76,Analyze Quotation comparison Map,Anne Olwada,2025-09-02 15:45:48.935471,2025-09-02 23:08:48.935471,2025-09-02 23:41:48.935471
case_63,Choose best option,Anne Olwada,2025-09-02 22:54:48.935471,2025-09-02 23:12:48.935471,2025-09-02 23:12:48.935471
case_89,Analyze Request for Quotation,Magdalena Predutta,2025-09-01 22:53:48.935471,2025-09-02 23:15:48.935471,2025-09-02 23:44:48.935471
case_89,Amend Request for Quotation Requester,Kim Passa,2025-09-02 23:44:48.935471,2025-09-02 23:48:48.935471,2025-09-03 01:01:48.935471
case_76,Choose best option,Kim Passa,2025-09-02 23:41:48.935471,2025-09-02 23:59:48.935471,2025-09-02 23:59:48.935471
case_63,Settle conditions with supplier,Karel de Groot,2025-09-02 23:12:48.935471,2025-09-03 00:01:48.935471,2025-09-03 02:22:48.935471
case_82,Create Purchase Order,Karel de Groot,2025-08-31 13:17:48.935471,2025-09-03 01:22:48.935471,2025-09-03 01:29:48.935471
case_46,Release Supplier's Invoice,Karalda Nimwada,2025-09-02 21:36:48.935471,2025-09-03 01:58:48.935471,2025-09-03 02:02:48.935471
case_53,Send invoice,Carmen Finacse,2025-09-01 04:35:48.935471,2025-09-03 02:18:48.935471,2025-09-03 02:18:48.935471
case_87,Create Purchase Order,Magdalena Predutta,2025-09-02 20:46:48.935471,2025-09-03 02:33:48.935471,2025-09-03 02:42:48.935471
case_46,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-03 02:02:48.935471,2025-09-03 02:51:48.935471,2025-09-03 02:51:48.935471
case_52,Send invoice,Esmeralda Clay,2025-09-01 05:01:48.935471,2025-09-03 04:01:48.935471,2025-09-03 04:01:48.935471
case_46,Pay invoice,Karalda Nimwada,2025-09-03 02:51:48.935471,2025-09-03 04:19:48.935471,2025-09-03 04:27:48.935471
case_53,Release Supplier's Invoice,Pedro Alvares,2025-09-03 02:18:48.935471,2025-09-03 04:22:48.935471,2025-09-03 04:26:48.935471
case_80,Confirm Purchase Order,Esmeralda Clay,2025-08-31 12:35:48.935471,2025-09-03 05:33:48.935471,2025-09-03 05:38:48.935471
case_67,Release Purchase Order,Miu Hanwan,2025-09-03 03:50:48.935471,2025-09-03 05:37:48.935471,2025-09-03 05:37:48.935471
case_65,Release Purchase Order,Nico Ojenbeer,2025-09-03 03:20:48.935471,2025-09-03 06:03:48.935471,2025-09-03 06:03:48.935471
case_53,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-03 04:26:48.935471,2025-09-03 06:14:48.935471,2025-09-03 06:14:48.935471
case_52,Release Supplier's Invoice,Karalda Nimwada,2025-09-03 04:01:48.935471,2025-09-03 06:29:48.935471,2025-09-03 06:35:48.935471
case_99,Create Purchase Requisition,Penn Osterwalder,2025-09-03 06:45:48.935471,2025-09-03 06:45:48.935471,2025-09-03 07:52:48.935471
case_63,Create Purchase Order,Karel de Groot,2025-09-03 02:22:48.935471,2025-09-03 07:51:48.935471,2025-09-03 08:01:48.935471
case_53,Pay invoice,Pedro Alvares,2025-09-03 06:14:48.935471,2025-09-03 08:08:48.935471,2025-09-03 08:09:48.935471
case_97,Analyze Request for Quotation,Karel de Groot,2025-09-01 06:14:48.935471,2025-09-03 08:28:48.935471,2025-09-03 08:47:48.935471
case_76,Settle conditions with supplier,Francois de Perrier,2025-09-02 23:59:48.935471,2025-09-03 08:52:48.935471,2025-09-03 20:47:48.935471
case_87,Confirm Purchase Order,Kiu Kan,2025-09-03 02:42:48.935471,2025-09-03 09:17:48.935471,2025-09-03 09:37:48.935471
case_91,Settle conditions with supplier,Karel de Groot,2025-09-02 15:47:48.935471,2025-09-03 09:18:48.935471,2025-09-03 20:07:48.935471
case_96,Analyze Request for Quotation,Francois de Perrier,2025-09-02 04:23:48.935471,2025-09-03 09:26:48.935471,2025-09-03 09:51:48.935471
case_60,Send invoice,Karen Clarens,2025-09-02 21:07:48.935471,2025-09-03 09:32:48.935471,2025-09-03 09:32:48.935471
case_52,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-03 06:35:48.935471,2025-09-03 09:37:48.935471,2025-09-03 09:37:48.935471
case_60,Release Supplier's Invoice,Pedro Alvares,2025-09-03 09:32:48.935471,2025-09-03 09:48:48.935471,2025-09-03 09:49:48.935471
case_99,Analyze Purchase Requisition,Maris Freeman,2025-09-03 07:52:48.935471,2025-09-03 10:15:48.935471,2025-09-03 10:20:48.935471
case_99,Create Request for Quotation Requester Manager,Maris Freeman,2025-09-03 10:20:48.935471,2025-09-03 11:04:48.935471,2025-09-03 11:06:48.935471
case_52,Pay invoice,Pedro Alvares,2025-09-03 09:37:48.935471,2025-09-03 11:04:48.935471,2025-09-03 11:12:48.935471
case_66,Confirm Purchase Order,Carmen Finacse,2025-09-02 04:19:48.935471,2025-09-03 11:15:48.935471,2025-09-03 11:42:48.935471
case_78,Analyze Request for Quotation,Karel de Groot,2025-08-30 12:40:48.935471,2025-09-03 11:23:48.935471,2025-09-03 11:32:48.935471
case_78,Amend Request for Quotation Requester,Kim Passa,2025-09-03 11:32:48.935471,2025-09-03 12:09:48.935471,2025-09-03 12:20:48.935471
case_58,Confirm Purchase Order,Kiu Kan,2025-08-31 23:37:48.935471,2025-09-03 12:37:48.935471,2025-09-03 12:43:48.935471
case_62,Release Purchase Order,Immanuel Karagianni,2025-09-03 08:58:48.935471,2025-09-03 12:38:48.935471,2025-09-03 12:38:48.935471
case_74,Confirm Purchase Order,Carmen Finacse,2025-09-02 02:05:48.935471,2025-09-03 14:03:48.935471,2025-09-03 14:22:48.935471
case_60,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-03 09:49:48.935471,2025-09-03 14:33:48.935471,2025-09-03 14:33:48.935471
case_100,Create Purchase Requisition,Christian Francois,2025-09-03 14:57:48.935471,2025-09-03 14:57:48.935471,2025-09-03 15:48:48.935471
case_71,Confirm Purchase Order,Kiu Kan,2025-09-02 06:54:48.935471,2025-09-03 15:34:48.935471,2025-09-03 17:01:48.935471
case_80,Deliver Goods Services,Carmen Finacse,2025-09-03 05:38:48.935471,2025-09-03 16:59:48.935471,2025-09-04 12:56:48.935471
case_63,Confirm Purchase Order,Kiu Kan,2025-09-03 08:01:48.935471,2025-09-03 17:17:48.935471,2025-09-03 17:26:48.935471
case_60,Pay invoice,Karalda Nimwada,2025-09-03 14:33:48.935471,2025-09-03 17:40:48.935471,2025-09-03 17:45:48.935471
case_73,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-29 15:18:48.935471,2025-09-03 17:42:48.935471,2025-09-03 17:58:48.935471
case_95,Create Purchase Order,Francois de Perrier,2025-09-02 15:34:48.935471,2025-09-03 19:37:48.935471,2025-09-03 19:46:48.935471
case_73,Create Quotation comparison Map,Francois de Perrier,2025-09-03 17:58:48.935471,2025-09-03 21:08:48.935471,2025-09-03 22:24:48.935471
case_96,Amend Request for Quotation Requester,Christian Francois,2025-09-03 09:51:48.935471,2025-09-03 22:09:48.935471,2025-09-03 22:20:48.935471
case_73,Analyze Quotation comparison Map,Kim Passa,2025-09-03 22:24:48.935471,2025-09-04 00:04:48.935471,2025-09-04 00:56:48.935471
case_74,Deliver Goods Services,Carmen Finacse,2025-09-03 14:22:48.935471,2025-09-04 01:38:48.935471,2025-09-05 07:05:48.935471
case_91,Create Purchase Order,Francois de Perrier,2025-09-03 20:07:48.935471,2025-09-04 02:02:48.935471,2025-09-04 02:10:48.935471
case_48,Create Purchase Order,Francois de Perrier,2025-08-27 09:43:48.935471,2025-09-04 03:17:48.935471,2025-09-04 03:23:48.935471
case_76,Create Purchase Order,Karel de Groot,2025-09-03 20:47:48.935471,2025-09-04 04:22:48.935471,2025-09-04 04:33:48.935471
case_66,Deliver Goods Services,Karen Clarens,2025-09-03 11:42:48.935471,2025-09-04 04:23:48.935471,2025-09-04 20:50:48.935471
case_58,Deliver Goods Services,Sean Manney,2025-09-03 12:43:48.935471,2025-09-04 04:52:48.935471,2025-09-06 10:26:48.935471
case_99,Analyze Request for Quotation,Francois de Perrier,2025-09-03 11:06:48.935471,2025-09-04 05:05:48.935471,2025-09-04 05:12:48.935471
case_95,Confirm Purchase Order,Karen Clarens,2025-09-03 19:46:48.935471,2025-09-04 06:47:48.935471,2025-09-04 07:00:48.935471
case_73,Choose best option,Anne Olwada,2025-09-04 00:56:48.935471,2025-09-04 08:49:48.935471,2025-09-04 08:49:48.935471
case_62,Approve Purchase Order for payment,Magdalena Predutta,2025-09-03 12:38:48.935471,2025-09-04 09:43:48.935471,2025-09-04 09:43:48.935471
case_67,Approve Purchase Order for payment,Karel de Groot,2025-09-03 05:37:48.935471,2025-09-04 11:11:48.935471,2025-09-04 11:11:48.935471
case_95,Deliver Goods Services,Karen Clarens,2025-09-04 07:00:48.935471,2025-09-04 12:11:48.935471,2025-09-05 13:53:48.935471
case_56,Confirm Purchase Order,Carmen Finacse,2025-09-02 23:17:48.935471,2025-09-04 12:13:48.935471,2025-09-04 12:23:48.935471
case_62,Send invoice,Carmen Finacse,2025-09-04 09:43:48.935471,2025-09-04 14:16:48.935471,2025-09-04 14:16:48.935471
case_65,Approve Purchase Order for payment,Magdalena Predutta,2025-09-03 06:03:48.935471,2025-09-04 15:27:48.935471,2025-09-04 15:27:48.935471
case_56,Deliver Goods Services,Karen Clarens,2025-09-04 12:23:48.935471,2025-09-04 15:49:48.935471,2025-09-04 20:06:48.935471
case_78,Analyze Request for Quotation,Francois de Perrier,2025-09-03 12:20:48.935471,2025-09-04 17:59:48.935471,2025-09-04 18:10:48.935471
case_62,Release Supplier's Invoice,Pedro Alvares,2025-09-04 14:16:48.935471,2025-09-04 19:02:48.935471,2025-09-04 19:06:48.935471
case_62,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-04 19:06:48.935471,2025-09-04 19:06:48.935471,2025-09-04 19:06:48.935471
case_78,Send Request for Quotation to Supplier,Francois de Perrier,2025-09-04 18:10:48.935471,2025-09-04 20:02:48.935471,2025-09-04 20:18:48.935471
case_62,Pay invoice,Pedro Alvares,2025-09-04 19:06:48.935471,2025-09-04 20:11:48.935471,2025-09-04 20:21:48.935471
case_73,Settle conditions with supplier,Francois de Perrier,2025-09-04 08:49:48.935471,2025-09-04 20:53:48.935471,2025-09-05 07:54:48.935471
case_66,Release Purchase Order,Nico Ojenbeer,2025-09-04 20:50:48.935471,2025-09-04 22:27:48.935471,2025-09-04 22:27:48.935471
case_80,Release Purchase Order,Immanuel Karagianni,2025-09-04 12:56:48.935471,2025-09-04 23:07:48.935471,2025-09-04 23:07:48.935471
case_80,Approve Purchase Order for payment,Karel de Groot,2025-09-04 23:07:48.935471,2025-09-04 23:30:48.935471,2025-09-04 23:30:48.935471
case_96,Analyze Request for Quotation,Magdalena Predutta,2025-09-03 22:20:48.935471,2025-09-04 23:42:48.935471,2025-09-04 23:51:48.935471
case_83,Analyze Request for Quotation,Magdalena Predutta,2025-08-30 00:12:48.935471,2025-09-05 00:28:48.935471,2025-09-05 00:56:48.935471
case_71,Deliver Goods Services,Kiu Kan,2025-09-03 17:01:48.935471,2025-09-05 00:29:48.935471,2025-09-05 02:48:48.935471
case_56,Release Purchase Order,Kim Passa,2025-09-04 20:06:48.935471,2025-09-05 01:02:48.935471,2025-09-05 01:02:48.935471
case_83,Amend Request for Quotation Requester,Anne Olwada,2025-09-05 00:56:48.935471,2025-09-05 01:58:48.935471,2025-09-05 03:12:48.935471
case_78,Create Quotation comparison Map,Karel de Groot,2025-09-04 20:18:48.935471,2025-09-05 02:38:48.935471,2025-09-05 03:40:48.935471
case_71,Release Purchase Order,Christian Francois,2025-09-05 02:48:48.935471,2025-09-05 04:01:48.935471,2025-09-05 04:01:48.935471
case_96,Send Request for Quotation to Supplier,Karel de Groot,2025-09-04 23:51:48.935471,2025-09-05 04:29:48.935471,2025-09-05 04:49:48.935471
case_75,Create Purchase Order,Francois de Perrier,2025-09-02 21:23:48.935471,2025-09-05 05:07:48.935471,2025-09-05 05:13:48.935471
case_78,Analyze Quotation comparison Map,Anne Olwada,2025-09-05 03:40:48.935471,2025-09-05 05:27:48.935471,2025-09-05 05:50:48.935471
case_78,Choose best option,Miu Hanwan,2025-09-05 05:50:48.935471,2025-09-05 06:08:48.935471,2025-09-05 06:08:48.935471
case_96,Create Quotation comparison Map,Magdalena Predutta,2025-09-05 04:49:48.935471,2025-09-05 06:57:48.935471,2025-09-05 10:20:48.935471
case_48,Confirm Purchase Order,Carmen Finacse,2025-09-04 03:23:48.935471,2025-09-05 07:00:48.935471,2025-09-05 07:01:48.935471
case_99,Send Request for Quotation to Supplier,Karel de Groot,2025-09-04 05:12:48.935471,2025-09-05 07:24:48.935471,2025-09-05 07:50:48.935471
case_78,Settle conditions with supplier,Francois de Perrier,2025-09-05 06:08:48.935471,2025-09-05 11:14:48.935471,2025-09-05 18:31:48.935471
case_75,Confirm Purchase Order,Carmen Finacse,2025-09-05 05:13:48.935471,2025-09-05 11:23:48.935471,2025-09-05 11:43:48.935471
case_64,Send invoice,Karen Clarens,2025-09-02 22:46:48.935471,2025-09-05 11:47:48.935471,2025-09-05 11:47:48.935471
case_74,Release Purchase Order,Penn Osterwalder,2025-09-05 07:05:48.935471,2025-09-05 12:10:48.935471,2025-09-05 12:10:48.935471
case_100,Analyze Purchase Requisition,Heinz Gutschmidt,2025-09-03 15:48:48.935471,2025-09-05 13:59:48.935471,2025-09-05 14:03:48.935471
case_64,Release Supplier's Invoice,Karalda Nimwada,2025-09-05 11:47:48.935471,2025-09-05 14:01:48.935471,2025-09-05 14:06:48.935471
case_73,Create Purchase Order,Karel de Groot,2025-09-05 07:54:48.935471,2025-09-05 14:09:48.935471,2025-09-05 14:19:48.935471
case_85,Create Quotation comparison Map,Karel de Groot,2025-09-02 06:22:48.935471,2025-09-05 15:16:48.935471,2025-09-05 15:18:48.935471
case_64,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-05 14:06:48.935471,2025-09-05 15:29:48.935471,2025-09-05 15:29:48.935471
case_95,Release Purchase Order,Alberto Duport,2025-09-05 13:53:48.935471,2025-09-05 15:57:48.935471,2025-09-05 15:57:48.935471
case_71,Approve Purchase Order for payment,Francois de Perrier,2025-09-05 04:01:48.935471,2025-09-05 16:05:48.935471,2025-09-05 16:05:48.935471
case_85,Analyze Quotation comparison Map,Anne Olwada,2025-09-05 15:18:48.935471,2025-09-05 17:05:48.935471,2025-09-05 17:37:48.935471
case_95,Approve Purchase Order for payment,Karel de Groot,2025-09-05 15:57:48.935471,2025-09-05 19:12:48.935471,2025-09-05 19:12:48.935471
case_78,Create Purchase Order,Karel de Groot,2025-09-05 18:31:48.935471,2025-09-05 19:59:48.935471,2025-09-05 20:08:48.935471
case_64,Pay invoice,Karalda Nimwada,2025-09-05 15:29:48.935471,2025-09-05 21:00:48.935471,2025-09-05 21:08:48.935471
case_96,Analyze Quotation comparison Map,Miu Hanwan,2025-09-05 10:20:48.935471,2025-09-05 22:01:48.935471,2025-09-05 22:22:48.935471
case_85,Choose best option,Christian Francois,2025-09-05 17:37:48.935471,2025-09-05 22:41:48.935471,2025-09-05 22:41:48.935471
case_92,Analyze Request for Quotation,Magdalena Predutta,2025-08-31 23:36:48.935471,2025-09-05 23:08:48.935471,2025-09-05 23:36:48.935471
case_100,Create Request for Quotation Requester Manager,Maris Freeman,2025-09-05 14:03:48.935471,2025-09-06 00:02:48.935471,2025-09-06 00:04:48.935471
case_96,Choose best option,Immanuel Karagianni,2025-09-05 22:22:48.935471,2025-09-06 02:03:48.935471,2025-09-06 02:03:48.935471
case_75,Deliver Goods Services,Karen Clarens,2025-09-05 11:43:48.935471,2025-09-06 02:50:48.935471,2025-09-06 05:18:48.935471
case_91,Confirm Purchase Order,Sean Manney,2025-09-04 02:10:48.935471,2025-09-06 03:11:48.935471,2025-09-06 03:23:48.935471
case_67,Send invoice,Esmeralda Clay,2025-09-04 11:11:48.935471,2025-09-06 03:28:48.935471,2025-09-06 03:28:48.935471
case_67,Release Supplier's Invoice,Karalda Nimwada,2025-09-06 03:28:48.935471,2025-09-06 03:41:48.935471,2025-09-06 03:45:48.935471
case_67,Authorize Supplier's Invoice payment,Pedro Alvares,2025-09-06 03:45:48.935471,2025-09-06 03:57:48.935471,2025-09-06 03:57:48.935471
case_83,Analyze Request for Quotation,Karel de Groot,2025-09-05 03:12:48.935471,2025-09-06 04:24:48.935471,2025-09-06 04:54:48.935471
case_99,Create Quotation comparison Map,Karel de Groot,2025-09-05 07:50:48.935471,2025-09-06 04:48:48.935471,2025-09-06 06:38:48.935471
case_67,Pay invoice,Pedro Alvares,2025-09-06 03:57:48.935471,2025-09-06 04:55:48.935471,2025-09-06 06:01:48.935471
case_99,Analyze Quotation comparison Map,Tesca Lobes,2025-09-06 06:38:48.935471,2025-09-06 06:43:48.935471,2025-09-06 07:24:48.935471
case_78,Confirm Purchase Order,Carmen Finacse,2025-09-05 20:08:48.935471,2025-09-06 06:48:48.935471,2025-09-06 06:49:48.935471
case_63,Deliver Goods Services,Kiu Kan,2025-09-03 17:26:48.935471,2025-09-06 07:20:48.935471,2025-09-07 20:54:48.935471
case_99,Choose best option,Alberto Duport,2025-09-06 07:24:48.935471,2025-09-06 07:38:48.935471,2025-09-06 07:38:48.935471
case_75,Release Purchase Order,Tesca Lobes,2025-09-06 05:18:48.935471,2025-09-06 07:46:48.935471,2025-09-06 07:46:48.935471
case_66,Approve Purchase Order for payment,Francois de Perrier,2025-09-04 22:27:48.935471,2025-09-06 07:47:48.935471,2025-09-06 07:47:48.935471
case_77,Confirm Purchase Order,Kiu Kan,2025-09-02 07:59:48.935471,2025-09-06 08:14:48.935471,2025-09-06 08:48:48.935471
case_96,Settle conditions with supplier,Francois de Perrier,2025-09-06 02:03:48.935471,2025-09-06 08:39:48.935471,2025-09-06 13:56:48.935471
case_80,Send invoice,Kiu Kan,2025-09-04 23:30:48.935471,2025-09-06 09:11:48.935471,2025-09-06 09:11:48.935471
case_80,Release Supplier's Invoice,Pedro Alvares,2025-09-06 09:11:48.935471,2025-09-06 09:16:48.935471,2025-09-06 09:19:48.935471
case_48,Deliver Goods Services,Esmeralda Clay,2025-09-05 07:01:48.935471,2025-09-06 11:52:48.935471,2025-09-07 02:34:48.935471
case_99,Settle conditions with supplier,Magdalena Predutta,2025-09-06 07:38:48.935471,2025-09-06 12:37:48.935471,2025-09-06 17:50:48.935471
case_85,Settle conditions with supplier,Magdalena Predutta,2025-09-05 22:41:48.935471,2025-09-06 12:59:48.935471,2025-09-06 19:29:48.935471
case_100,Analyze Request for Quotation,Francois de Perrier,2025-09-06 00:04:48.935471,2025-09-06 13:12:48.935471,2025-09-06 13:19:48.935471
case_80,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-06 09:19:48.935471,2025-09-06 14:55:48.935471,2025-09-06 14:55:48.935471
case_65,Send invoice,Carmen Finacse,2025-09-04 15:27:48.935471,2025-09-06 15:48:48.935471,2025-09-06 15:48:48.935471
case_80,Pay invoice,Karalda Nimwada,2025-09-06 14:55:48.935471,2025-09-06 16:34:48.935471,2025-09-06 16:40:48.935471
case_58,Release Purchase Order,Kim Passa,2025-09-06 10:26:48.935471,2025-09-06 16:38:48.935471,2025-09-06 16:38:48.935471
case_83,Send Request for Quotation to Supplier,Karel de Groot,2025-09-06 04:54:48.935471,2025-09-06 17:16:48.935471,2025-09-06 17:34:48.935471
case_65,Release Supplier's Invoice,Pedro Alvares,2025-09-06 15:48:48.935471,2025-09-06 18:39:48.935471,2025-09-06 18:42:48.935471
case_85,Create Purchase Order,Magdalena Predutta,2025-09-06 19:29:48.935471,2025-09-06 22:35:48.935471,2025-09-06 22:44:48.935471
case_73,Confirm Purchase Order,Sean Manney,2025-09-05 14:19:48.935471,2025-09-06 23:10:48.935471,2025-09-06 23:39:48.935471
case_99,Create Purchase Order,Francois de Perrier,2025-09-06 17:50:48.935471,2025-09-06 23:43:48.935471,2025-09-06 23:50:48.935471
case_65,Authorize Supplier's Invoice payment,Karalda Nimwada,2025-09-06 18:42:48.935471,2025-09-07 00:35:48.935471,2025-09-07 00:35:48.935471
case_72,Approve Purchase Order for payment,Francois de Perrier,2025-09-01 22:01:48.935471,2025-09-07 01:25:48.935471,2025-09-07 01:25:48.935471
case_75,Approve Purchase Order for payment,Magdalena Predutta,2025-09-06 07:46:48.935471,2025-09-07 02:52:48.935471,2025-09-07 02:52:48.935471
case_48,Release Purchase Order,Fjodor Kowalski,2025-09-07 02:34:48.935471,2025-09-07 03:02:48.935471,2025-09-07 03:02:48.935471
case_75,Send invoice,Sean Manney,2025-09-07 02:52:48.935471,2025-09-07 05:59:48.935471,2025-09-07 05:59:48.935471
case_58,Approve Purchase Order for payment,Magdalena Predutta,2025-09-06 16:38:48.935471,2025-09-07 06:28:48.935471,2025-09-07 06:28:48.935471
case_81,Create Quotation comparison Map,Magdalena Predutta,2025-09-01 08:57:48.935471,2025-09-07 08:13:48.935471,2025-09-07 08:15:48.935471
case_87,Deliver Goods Services,Sean Manney,2025-09-03 09:37:48.935471,2025-09-07 08:29:48.935471,2025-09-08 19:08:48.935471
case_56,Approve Purchase Order for payment,Francois de Perrier,2025-09-05 01:02:48.935471,2025-09-07 08:46:48.935471,2025-09-07 08:46:48.935471
case_65,Pay invoice,Pedro Alvares,2025-09-07 00:35:48.935471,2025-09-07 09:08:48.935471,2025-09-07 09:14:48.935471
case_81,Analyze Quotation comparison Map,Fjodor Kowalski,2025-09-07 08:15:48.935471,2025-09-07 10:21:48.935471,2025-09-07 10:31:48.935471
case_75,Release Supplier's Invoice,Pedro Alvares,2025-09-07 05:59:48.935471,2025-09-07 10:30:48.935471,2025-09-07 10:35:48.935471
case_85,Confirm Purchase Order,Carmen Finacse,2025-09-06 22:44:48.935471,2025-09-07 11:41:48.935471,2025-09-07 11:41:48.935471
case_81,Choose best option,Miu Hanwan,2025-09-07 10:31:48.935471,2025-09-07 14:16:48.935471,2025-09-07 14:16:48.935471
